time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686424758074574000,-17.232426025390627,44.193241119384766,-1,-1,52.35750021381953,1.603240966796875,-1,35,22.721023559570312,4.835834043233566,-1
1686424767074574000,-8.232426025390625,44.193241119384766,-1,-1,52.35750021381953,1.603240966796875,-1,35,22.721023559570312,4.835834043233566,-1
1686424775453276200,0.146276123046875,44.191829681396484,-1,-1,52.35766537957264,-2.4923057556152344,-1,345.92976832410636,22.721023559570312,4.835876476621562,-1
1686424776129158100,0.822158203125,44.16161274909973,-1,-1,52.35761799453136,1.5716125965118408,-1,35,18.558780670166016,4.835581750793695,-1
1686424782576035000,7.26903515625,44.18064022064209,-1,-1,52.357536800455506,1.5906400680541992,-1,35,20.277406692504883,4.835518138634145,-1
1686424789005195300,13.6981953125,43.98472714424133,-1,-1,52.35755892343158,1.3947269916534424,-1,35,20.731409072875977,4.83572671046094,-1
1686424795438923000,20.131923095703126,43.837814807891846,-1,-1,52.35756273118674,1.247814655303955,-1,35,20.854185104370117,4.835573110266983,-1
1686424801870954000,26.5639541015625,43.799394607543945,-1,-1,52.357587032712885,1.2093944549560547,-1,35,20.886066436767578,4.835495727055151,-1
1686424808300802000,32.99380200195313,43.799367904663086,-1,-1,52.35764493221286,1.2093677520751953,-1,35,20.886066436767578,4.83552877833039,-1
1686424814719868000,39.41286791992187,43.79939079284668,-1,-1,52.357622207455485,1.209390640258789,-1,35,20.886066436767578,4.835555567864505,-1
1686424821137261800,45.83026171875,43.720478534698486,-1,-1,52.35761360215197,1.1304783821105957,-1,35,20.888568878173828,4.83556450470496,-1
1686424827560169000,52.2531689453125,43.720470905303955,-1,-1,52.35762741767355,1.1304707527160645,-1,35,20.888568878173828,4.83556992127364,-1
1686424833980391000,58.673390869140626,43.68711733818054,-1,-1,52.357627811530264,1.0971171855926514,-1,35,20.890384674072266,4.835495674028939,-1
1686424840408125000,65.101125,43.669649600982666,-1,-1,52.357631647934696,1.0796494483947754,-1,35,20.893918991088867,4.83562861306332,-1
1686424846827475000,71.52047485351562,43.67257618904114,-1,-1,52.35766764826281,1.082576036453247,-1,35,20.891448974609375,4.835634851435281,-1
1686424853248929000,77.94192895507813,43.66161775588989,-1,-1,52.35765834653103,1.071617603302002,-1,35,20.89164924621582,4.835629875331175,-1
1686424859671943000,84.36494287109375,43.710052490234375,-1,-1,52.357681902576765,1.1200523376464844,-1,35,20.892335891723633,4.8355619892203325,-1
1686424866085321000,90.77832104492188,43.710060119628906,-1,-1,52.35767767756089,1.1200599670410156,-1,35,20.892335891723633,4.835531648041166,-1
